Station ID,Geogr1,Geogr2,Name,Year,Month,Time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2017,02,06:00,91,92,89,92,92,89,91,90,88,91,81,92,90,89,89,89,92,92,90,91,92,92,90,92,90,91,98,92,,,
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2018,02,06:00,90,92,90,89,89,90,90,86,88,90,86,88,85,87,89,85,89,88,89,89,96,92,91,89,96,96,92,96,,,
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,02,06:00,92,89,94,89,94,94,91,92,92,88,90,79,80,90,92,93,95,93,88,87,92,89,88,89,91,96,87,89,,,
17009KSI,-1.591642,6.716932,Kumasi,2015,02,06:00,90,90,92,91,96,93,96,92,94,94,97,92,100,94,94,96,96,95,94,93,92,98,92,95,93,96,95,92,,,
17009KSI,-1.591642,6.716932,Kumasi,2016,02,06:00,55,47,48,33,61,59,88,83,87,31,68,75,83,87,87,86,88,87,85,86,86,88,86,84,85,87,85,84,88,,
17009KSI,-1.591642,6.716932,Kumasi,2017,02,06:00,91,96,92,92,96,92,92,97,94,92,87,91,91,92,93,92,81,88,92,92,93,91,92,93,80,93,99,96,,,
17009KSI,-1.591642,6.716932,Kumasi,2018,02,06:00,91,93,96,85,92,91,92,90,88,93,89,92,88,88,92,90,88,88,93,88,91,91,89,88,92,95,93,100,,,
17009KSI,-1.591642,6.716932,Kumasi,2019,02,06:00,92,98,100,97,98,90,91,94,91,95,88,73,67,94,96,93,92,93,86,87,92,91,90,88,94,93,90,92,,,
17009KSI,-1.591642,6.716932,Kumasi,2020,02,06:00,88,90,84,82,88,87,82,68,80,86,85,80,62,46,61,70,88,89,85,88,89,86,88,91,86,88,86,86,86,,
17009KSI,-1.591642,6.716932,Kumasi,2021,02,06:00,90,90,87,85,85,85,85,88,84,83,87,87,85,88,89,89,88,86,84,88,85,86,86,88,84,85,85,88,,,
17009KSI,-1.591642,6.716932,Kumasi,2022,02,06:00,83,80,94,89,88,86,88,87,87,86,86,81,83,88,84,90,85,76,88,79,84,88,87,90,88,88,85,85,,,
17009KSI,-1.591642,6.716932,Kumasi,2023,02,06:00,90,87,87,88,85,86,91,85,87,87,88,88,91,89,88,84,80,48,70,82,88,86,86,84,77,88,86,85,,,
17009KSI,-1.591642,6.716932,Kumasi,2024,02,06:00,88,76,73,69,75,59,54,65,77,91,85,87,87,81,87,87,88,86,79,94,86,86,87,89,88,88,86,86,86,,
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2021,02,06:00,87,91,90,91,92,90,91,87,91,89,86,89,89,89,92,92,94,94,91,92,91,86,91,89,89,88,89,89,,,
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2022,02,06:00,84,80,84,91,86,89,91,92,89,94,91,89,90,92,90,91,92,94,88,89,90,87,89,89,91,91,90,92,,,
21088ODA,-0.978354,5.929346,Akim Oda,2024,02,06:00,96,95,96,91,89,94,90,91,97,96,96,94,94,94,92,88,95,97,95,95,96,95,93,96,95,95,97,98,94,,
21088ODA,-0.978354,5.929346,Akim Oda,2015,02,06:00,95,92,93,94,93,92,94,96,94,94,93,96,92,96,93,96,93,95,93,96,96,93,95,94,92,91,94,93,,,
21088ODA,-0.978354,5.929346,Akim Oda,2016,02,06:00,92,91,91,93,93,91,93,92,94,95,83,92,91,92,92,90,94,95,94,92,92,92,92,89,92,92,89,91,92,,
22050KDA,0.270833,6.086389,Koforidua,2015,02,06:00,92,92,91,92,90,91,94,94,93,91,90,91,88,88,89,92,92,92,92,92,92,92,93,93,87,93,92,88,,,
22050KDA,0.270833,6.086389,Koforidua,2016,02,06:00,83,76,79,91,90,86,87,87,90,88,81,89,89,90,89,87,88,91,91,90,88,90,89,89,91,89,86,88,92,,
22050KDA,0.270833,6.086389,Koforidua,2017,02,06:00,90,92,92,91,90,92,93,88,91,92,92,92,92,89,92,92,89,89,83,87,90,91,91,89,90,93,94,91,,,
22050KDA,0.270833,6.086389,Koforidua,2018,02,06:00,90,91,91,89,91,90,91,89,89,93,91,91,87,91,91,91,91,85,91,89,91,92,89,91,91,92,92,93,,,
22050KDA,0.270833,6.086389,Koforidua,2019,02,06:00,93,92,95,93,92,91,92,90,92,95,89,92,90,90,92,92,91,91,91,92,91,92,92,92,92,94,91,92,,,
22050KDA,0.270833,6.086389,Koforidua,2020,02,06:00,91,92,87,89,89,90,92,88,87,86,94,85,74,75,75,83,90,92,88,89,92,90,89,90,90,90,89,89,91,,
22050KDA,0.270833,6.086389,Koforidua,2021,02,06:00,95,92,93,93,88,93,92,88,91,90,93,94,90,92,92,87,95,95,93,92,91,92,91,92,92,87,92,90,,,
22050KDA,0.270833,6.086389,Koforidua,2022,02,06:00,85,84,89,90,91,90,90,91,89,91,88,88,92,92,94,92,91,92,92,89,90,92,91,91,92,92,90,92,,,
22050KDA,0.270833,6.086389,Koforidua,2023,02,06:00,92,91,92,91,87,93,93,93,92,91,93,88,91,92,92,92,91,74,80,83,90,90,92,89,85,93,92,91,,,
22050KDA,0.270833,6.086389,Koforidua,2024,02,06:00,88,89,92,76,84,79,71,78,84,88,90,89,88,89,85,88,88,92,91,92,90,86,91,89,91,89,90,91,87,,
21088ODA,-0.978354,5.929346,Akim Oda,2017,02,06:00,84,93,92,97,93,92,94,92,92,87,93,94,95,92,95,94,90,92,92,94,94,92,93,92,88,93,96,96,,,
21088ODA,-0.978354,5.929346,Akim Oda,2021,02,06:00,95,95,98,95,94,98,98,93,94,96,95,92,93,96,95,95,96,98,97,94,95,96,96,96,94,96,96,96,,,
21088ODA,-0.978354,5.929346,Akim Oda,2022,02,06:00,87,93,94,96,93,97,98,95,95,98,94,93,100,97,97,97,95,97,97,96,96,95,94,93,96,96,93,96,,,
21088ODA,-0.978354,5.929346,Akim Oda,2023,02,06:00,96,98,98,94,96,96,98,96,98,96,94,94,95,96,91,97,98,90,91,97,96,94,94,95,93,97,96,93,,,
22050KDA,-0.25,6.0833,Koforidua,2015,02,06:00,92,92,91,92,90,91,94,94,93,91,90,91,88,88,89,92,92,92,92,92,92,92,93,93,87,93,92,88,,,
22050KDA,-0.25,6.0833,Koforidua,2016,02,06:00,83,76,79,91,90,86,87,87,90,88,81,89,89,90,89,87,88,91,91,90,88,90,89,89,91,89,86,88,92,,
22050KDA,-0.25,6.0833,Koforidua,2016,02,06:00,83,76,79,91,90,86,87,87,90,88,81,89,89,90,89,87,88,91,91,90,88,90,89,89,91,89,86,88,92,,
22050KDA,-0.25,6.0833,Koforidua,2017,02,06:00,90,92,92,91,90,92,93,88,91,92,92,92,92,89,92,92,89,89,83,87,90,91,91,89,90,93,94,91,,,
22050KDA,-0.25,6.0833,Koforidua,2018,02,06:00,90,91,91,89,91,90,91,89,89,93,91,91,87,91,91,91,91,85,91,89,91,92,89,91,91,92,92,93,,,
22050KDA,-0.25,6.0833,Koforidua,2019,02,06:00,93,92,95,93,92,91,92,90,92,95,89,92,90,90,92,92,91,91,91,92,91,92,92,92,92,94,91,92,,,
22050KDA,-0.25,6.0833,Koforidua,2020,02,06:00,91,92,87,89,89,90,92,88,87,86,94,85,74,75,75,83,90,92,88,89,92,90,89,90,90,90,89,89,91,,
22050KDA,-0.25,6.0833,Koforidua,2021,02,06:00,95,92,93,93,88,93,92,88,91,90,93,94,90,92,92,87,95,95,93,92,91,92,91,92,92,87,92,90,,,
22050KDA,-0.25,6.0833,Koforidua,2017,02,06:00,90,92,92,91,90,92,93,88,91,92,92,92,92,89,92,92,89,89,83,87,90,91,91,89,90,93,94,91,,,
22050KDA,-0.25,6.0833,Koforidua,2018,02,06:00,90,91,91,89,91,90,91,89,89,93,91,91,87,91,91,91,91,85,91,89,91,92,89,91,91,92,92,93,,,
22050KDA,-0.25,6.0833,Koforidua,2019,02,06:00,93,92,95,93,92,91,92,90,92,95,89,92,90,90,92,92,91,91,91,92,91,92,92,92,92,94,91,92,,,
22050KDA,-0.25,6.0833,Koforidua,2020,02,06:00,91,92,87,89,89,90,92,88,87,86,94,85,74,75,75,83,90,92,88,89,92,90,89,90,90,90,89,89,91,,
22050KDA,-0.25,6.0833,Koforidua,2021,02,06:00,95,92,93,93,88,93,92,88,91,90,93,94,90,92,92,87,95,95,93,92,91,92,91,92,92,87,92,90,,,
22050KDA,-0.25,6.0833,Koforidua,2022,02,06:00,85,84,89,90,91,90,90,91,89,91,88,88,92,92,94,92,91,92,92,89,90,92,91,91,92,92,90,92,,,
22050KDA,-0.25,6.0833,Koforidua,2023,02,06:00,92,91,92,91,87,93,93,93,92,91,93,88,91,92,92,92,91,74,80,83,90,90,92,89,85,93,92,91,,,
22050KDA,-0.25,6.0833,Koforidua,2024,02,06:00,88,89,92,76,84,79,71,78,84,88,90,89,88,89,85,88,88,92,91,92,90,86,91,89,91,89,90,91,87,,
22050KDA,-0.25,6.0833,Koforidua,2022,02,06:00,85,84,89,90,91,90,90,91,89,91,88,88,92,92,94,92,91,92,92,89,90,92,91,91,92,92,90,92,,,
22050KDA,-0.25,6.0833,Koforidua,2023,02,06:00,92,91,92,91,87,93,93,93,92,91,93,88,91,92,92,92,91,74,80,83,90,90,92,89,85,93,92,91,,,
22050KDA,-0.25,6.0833,Koforidua,2024,02,06:00,88,89,92,76,84,79,71,78,84,88,90,89,88,89,85,88,88,92,91,92,90,86,91,89,91,89,90,91,87,,
22050KDA,-0.25,6.0833,Koforidua,2015,02,06:00,92,92,91,92,90,91,94,94,93,91,90,91,88,88,89,92,92,92,92,92,92,92,93,93,87,93,92,88,,,
23001AXM,-2.2333,4.8667,Axim,2018,02,06:00,92,89,91,91,90,88,89,90,91,93,91,93,91,90,92,92,89,85,97,91,87,87,88,89,86,91,97,93,,,
23001AXM,-2.2333,4.8667,Axim,2019,02,06:00,95,93,96,96,95,96,95,94,96,96,94,95,95,92,88,93,94,90,92,93,82,85,84,85,79,95,91,90,,,
23001AXM,-2.2333,4.8667,Axim,2020,02,06:00,92,91,95,95,92,92,93,93,90,85,92,94,94,96,89,86,85,83,90,93,90,89,90,91,90,92,86,89,89,,
23001AXM,-2.2333,4.8667,Axim,2023,02,06:00,96,96,93,94,96,84,91,96,95,95,92,94,92,91,86,93,94,94,94,82,87,88,86,90,91,94,83,92,,,
23001AXM,-2.2333,4.8667,Axim,2015,02,06:00,92,88,88,87,85,86,85,87,87,88,86,91,85,88,88,85,87,92,95,95,90,93,88,97,88,85,87,95,,,
23001AXM,-2.2333,4.8667,Axim,2016,02,06:00,95,95,90,90,94,94,91,91,91,96,94,91,92,91,92,92,94,95,92,94,94,93,93,94,92,92,91,93,94,,
23001AXM,-2.2333,4.8667,Axim,2017,02,06:00,96,84,96,95,92,91,89,88,89,88,85,87,84,96,91,92,93,86,93,90,90,88,86,88,85,85,94,81,,,
23001AXM,-2.2333,4.8667,Axim,2018,02,06:00,92,89,91,91,90,88,89,90,91,93,91,93,91,90,92,92,89,85,97,91,87,87,88,89,86,91,97,93,,,
23001AXM,-2.2333,4.8667,Axim,2019,02,06:00,95,93,96,96,95,96,95,94,96,96,94,95,95,92,88,93,94,90,92,93,82,85,84,85,79,95,91,90,,,
23001AXM,-2.2333,4.8667,Axim,2020,02,06:00,92,91,95,95,92,92,93,93,90,85,92,94,94,96,89,86,85,83,90,93,90,89,90,91,90,92,86,89,89,,
23001AXM,-2.2333,4.8667,Axim,2023,02,06:00,96,96,93,94,96,84,91,96,95,95,92,94,92,91,86,93,94,94,94,82,87,88,86,90,91,94,83,92,,,
23002ADA,0.622043,5.777691,Ada,2016,02,06:00,81,96,89,88,89,89,90,92,89,92,95,90,91,90,90,94,95,96,92,91,93,93,93,91,93,92,89,93,96,,
23002ADA,0.622043,5.777691,Ada,2017,02,06:00,92,96,94,92,93,93,92,92,92,92,94,92,92,94,93,93,92,98,76,92,89,89,94,89,94,89,91,94,,,
23001AXM,-2.2333,4.8667,Axim,2015,02,06:00,92,88,88,87,85,86,85,87,87,88,86,91,85,88,88,85,87,92,95,95,90,93,88,97,88,85,87,95,,,
23001AXM,-2.2333,4.8667,Axim,2016,02,06:00,95,95,90,90,94,94,91,91,91,96,94,91,92,91,92,92,94,95,92,94,94,93,93,94,92,92,91,93,94,,
23001AXM,-2.2333,4.8667,Axim,2017,02,06:00,96,84,96,95,92,91,89,88,89,88,85,87,84,96,91,92,93,86,93,90,90,88,86,88,85,85,94,81,,,
23002ADA,0.622043,5.777691,Ada,2020,02,06:00,94,92,97,97,89,96,93,87,94,92,96,96,79,92,90,92,93,92,92,92,96,93,95,98,89,92,92,92,88,,
23002ADA,0.622043,5.777691,Ada,2021,02,06:00,90,90,90,91,92,92,92,94,92,89,89,92,89,89,92,89,88,91,90,94,96,92,86,89,91,88,89,86,,,
23003TDI,-1.774393,4.893534,Takoradi,2015,02,06:00,93,95,93,96,94,96,94,96,96,96,96,96,95,93,97,95,95,97,96,94,96,96,96,96,97,97,98,96,,,
23003TDI,-1.774393,4.893534,Takoradi,2016,02,06:00,98,97,96,96,98,96,96,94,95,96,98,97,96,96,96,96,96,96,96,96,95,95,92,95,96,95,94,97,97,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2015,02,06:00,96,96,96,98,94,92,91,96,94,92,97,91,95,92,91,90,92,88,99,90,93,88,86,92,93,89,92,92,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,02,06:00,68,91,88,92,,,,89,92,92,89,89,89,89,90,91,91,88,92,88,89,89,85,88,88,88,86,88,87,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2017,02,06:00,91,98,97,95,96,98,96,95,90,89,92,94,95,92,96,97,95,92,85,94,89,92,94,92,87,90,96,96,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,02,06:00,96,95,94,96,93,92,92,90,90,92,92,91,92,92,95,92,94,86,88,92,96,96,95,92,92,87,90,92,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,02,06:00,94,92,92,92,95,90,95,92,95,94,96,95,92,92,93,95,89,85,87,91,84,87,90,92,89,88,85,85,,,
23003TDI,-1.774393,4.893534,Takoradi,2017,02,06:00,92,93,96,96,96,94,94,90,91,92,94,94,95,96,97,96,94,82,95,92,94,92,92,95,96,94,96,94,,,
23003TDI,-1.774393,4.893534,Takoradi,2018,02,06:00,98,92,96,95,93,96,96,96,94,95,96,92,94,96,95,95,96,89,97,96,94,95,96,97,95,92,94,97,,,
23003TDI,-1.774393,4.893534,Takoradi,2020,02,06:00,95,94,96,96,96,96,95,95,95,92,95,95,95,95,91,95,95,89,93,94,95,93,93,90,89,96,94,93,95,,
23003TDI,-1.774393,4.893534,Takoradi,2021,02,06:00,96,97,95,95,96,96,96,92,94,96,92,96,96,96,95,96,96,94,94,95,96,95,94,95,96,97,94,94,,,
23003TDI,-1.774393,4.893534,Takoradi,2022,02,06:00,94,92,93,94,95,92,93,94,92,94,96,95,92,94,96,96,96,94,95,93,94,97,96,96,96,97,95,96,,,
23003TDI,-1.774393,4.893534,Takoradi,2023,02,06:00,96,96,95,95,89,94,94,97,96,96,96,95,96,96,91,96,94,94,95,94,95,95,94,96,91,94,95,95,,,
23003TDI,-1.774393,4.893534,Takoradi,2024,02,06:00,94,96,94,93,92,96,88,94,95,94,95,95,93,96,91,95,94,94,95,95,91,93,89,94,95,96,95,96,95,,
23022SAL,-1.0667,5.2,Saltpond,2023,02,06:00,99,98,97,96,95,98,96,96,96,89,98,98,96,98,96,96,99,90,89,97,96,95,98,96,91,96,95,94,,,
23022SAL,-1.0667,5.2,Saltpond,2024,02,06:00,92,95,96,98,94,97,86,94,98,96,94,96,93,93,96,98,98,98,97,100,98,96,92,96,95,96,98,96,96,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2020,02,06:00,94,95,95,96,96,92,96,92,93,94,95,94,51,75,85,92,93,94,92,95,92,91,93,91,92,95,92,92,94,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2021,02,06:00,90,90,91,92,89,95,89,88,89,92,90,86,90,88,91,91,89,89,89,92,90,92,90,89,85,88,82,90,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2022,02,06:00,81,88,92,89,89,86,91,91,90,92,91,92,90,86,89,87,84,,,89,88,89,89,89,87,89,89,89,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2023,02,06:00,94,95,91,90,89,80,86,90,91,89,90,90,87,90,81,89,89,67,61,91,89,88,89,92,78,88,89,85,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,02,06:00,83,89,92,74,77,83,51,74,89,89,89,89,89,86,87,82,90,90,89,82,89,87,89,85,82,89,87,89,87,,
23024TEM,0.001579,5.632253,Tema,2015,02,06:00,92,92,89,93,92,92,92,92,90,91,91,79,92,92,89,89,90,85,94,92,90,85,83,92,90,89,90,91,,,
23024TEM,0.001579,5.632253,Tema,2016,02,06:00,70,89,88,91,88,88,91,91,91,91,85,91,90,89,91,95,93,90,92,88,96,87,90,87,90,87,92,89,90,,
23024TEM,0.001579,5.632253,Tema,2017,02,06:00,89,89,93,92,92,89,92,92,89,86,88,91,94,89,91,92,87,84,77,89,85,88,89,89,82,84,87,92,,,
23022SAL,-1.0667,5.2,Saltpond,2015,02,06:00,96,95,96,95,96,96,96,90,96,96,95,95,98,95,96,96,95,95,96,97,98,95,96,97,96,96,96,96,,,
23022SAL,-1.0667,5.2,Saltpond,2016,02,06:00,86,96,100,96,96,97,96,96,96,96,97,96,96,96,95,95,96,96,97,96,98,95,97,96,95,94,92,96,96,,
23022SAL,-1.0667,5.2,Saltpond,2017,02,06:00,98,97,98,96,97,92,96,92,89,96,95,96,96,98,97,96,96,93,96,94,92,94,94,95,95,97,97,96,,,
23022SAL,-1.0667,5.2,Saltpond,2018,02,06:00,91,87,90,98,97,96,95,96,93,97,96,96,95,91,96,96,95,91,97,95,94,96,96,96,94,92,94,95,,,
23022SAL,-1.0667,5.2,Saltpond,2019,02,06:00,96,96,90,96,96,96,97,96,97,96,96,98,97,96,90,96,93,88,95,94,93,87,91,92,94,96,94,94,,,
23022SAL,-1.0667,5.2,Saltpond,2020,02,06:00,94,94,95,96,96,96,96,98,96,95,96,96,83,96,91,93,94,94,96,94,96,95,93,91,92,96,91,94,96,,
23022SAL,-1.0667,5.2,Saltpond,2021,02,06:00,98,94,95,96,96,96,96,92,95,96,96,96,95,94,95,95,96,96,94,96,98,96,94,92,93,94,92,94,,,
23024TEM,0.001579,5.632253,Tema,2018,02,06:00,90,91,89,90,89,88,89,85,89,89,88,87,87,91,89,89,89,84,86,89,92,91,92,88,89,85,88,88,,,
23024TEM,0.001579,5.632253,Tema,2019,02,06:00,87,90,88,89,88,85,90,89,91,89,87,91,87,89,88,89,84,84,84,84,84,85,85,89,85,81,89,84,,,
23024TEM,0.001579,5.632253,Tema,2020,02,06:00,87,89,92,92,92,90,92,88,92,90,92,90,55,76,79,89,90,89,89,90,90,89,88,87,88,92,91,88,85,,
23024TEM,0.001579,5.632253,Tema,2021,02,06:00,89,89,88,89,87,91,89,86,89,89,88,89,89,88,91,89,88,87,86,89,88,89,89,86,84,84,89,89,,,
23024TEM,0.001579,5.632253,Tema,2022,02,06:00,79,86,89,89,86,86,85,85,88,88,89,87,89,82,89,88,87,78,85,88,86,89,87,90,93,89,89,87,,,
23024TEM,0.001579,5.632253,Tema,2023,02,06:00,92,93,90,89,89,76,84,89,89,88,89,90,92,89,77,90,89,62,57,87,88,88,87,87,85,85,90,79,,,
23024TEM,0.001579,5.632253,Tema,2024,02,06:00,85,89,91,64,79,85,43,70,90,89,89,90,88,88,89,82,90,92,89,86,87,87,90,89,87,92,87,87,83,,
23024TEM,0.001579,5.632253,Tema,2015,03,06:00,92,92,92,92,90,87,88,90,92,90,89,90,92,91,84,88,86,89,88,91,89,79,95,93,86,92,89,90,92,93,88
23024TEM,0.001579,5.632253,Tema,2016,03,06:00,88,92,94,93,87,89,90,88,92,90,88,89,87,92,95,91,90,91,92,92,93,88,90,89,94,90,87,90,92,89,89
23024TEM,0.001579,5.632253,Tema,2017,03,06:00,92,89,92,88,90,90,89,89,92,88,90,88,92,88,85,90,90,90,90,85,89,89,90,87,90,90,92,90,89,90,88
23024TEM,0.001579,5.632253,Tema,2018,03,06:00,89,87,89,87,81,83,88,86,85,83,77,87,90,87,88,87,85,88,83,87,88,82,87,94,90,92,88,87,85,88,88
23024TEM,0.001579,5.632253,Tema,2019,03,06:00,88,91,92,85,89,88,92,89,80,79,82,86,83,88,86,85,92,81,89,86,84,96,86,92,87,89,84,88,90,87,89
23024TEM,0.001579,5.632253,Tema,2020,03,06:00,95,90,86,86,92,80,85,85,85,87,85,87,92,88,85,86,91,87,85,92,91,87,88,79,89,90,91,92,91,94,91
23024TEM,0.001579,5.632253,Tema,2021,03,06:00,89,90,87,86,87,86,82,88,87,88,79,86,78,79,89,87,86,90,91,84,90,85,87,90,89,91,89,89,89,91,89
23024TEM,0.001579,5.632253,Tema,2022,03,06:00,87,78,80,88,86,86,89,89,89,83,78,86,81,82,89,85,82,85,87,85,84,84,84,85,85,83,84,88,84,83,80
23024TEM,0.001579,5.632253,Tema,2023,03,06:00,89,85,93,88,89,84,96,92,87,80,92,81,89,90,89,87,85,88,87,87,86,85,88,81,91,90,82,90,89,86,80
23024TEM,0.001579,5.632253,Tema,2024,03,06:00,84,85,85,90,82,88,92,89,92,86,88,88,90,87,79,89,90,86,90,87,87,93,85,83,85,89,87,88,85,83,86
23022SAL,-1.0667,5.2,Saltpond,2015,03,06:00,97,95,92,94,95,95,94,92,96,95,96,92,96,96,92,96,88,99,99,97,93,92,96,95,95,98,95,92,94,96,94
23022SAL,-1.0667,5.2,Saltpond,2016,03,06:00,95,96,92,92,96,91,98,95,94,91,96,94,93,93,97,96,95,96,96,96,95,97,95,98,95,94,93,91,95,95,96
23022SAL,-1.0667,5.2,Saltpond,2017,03,06:00,95,95,96,96,94,95,98,98,96,92,94,95,96,97,96,95,96,97,96,95,96,95,86,95,96,96,97,95,96,95,95
23022SAL,-1.0667,5.2,Saltpond,2018,03,06:00,95,94,98,96,93,91,94,95,92,89,90,91,95,95,94,93,94,92,94,95,92,95,94,94,95,95,95,88,95,93,94
23022SAL,-1.0667,5.2,Saltpond,2019,03,06:00,97,96,96,94,95,87,96,96,98,92,92,95,96,91,91,94,91,91,94,91,95,96,96,95,92,89,96,94,95,98,94
23022SAL,-1.0667,5.2,Saltpond,2023,03,06:00,97,95,97,94,97,97,96,98,98,93,98,94,98,98,98,96,95,91,96,96,97,97,98,97,99,98,95,98,98,96,98
23022SAL,-1.0667,5.2,Saltpond,2024,03,06:00,93,92,92,99,97,98,98,98,97,98,98,96,96,97,99,98,96,97,96,95,97,96,92,95,97,98,98,96,90,92,95
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,03,06:00,82,84,78,92,82,87,88,89,92,89,91,86,87,90,77,90,93,86,88,86,82,97,85,85,85,95,90,86,89,78,84
23016ACC,-0.168014,5.609834,KIAMO-Accra,2015,03,06:00,92,96,94,94,88,89,84,91,92,91,95,90,84,92,88,92,92,91,92,92,96,91,90,95,88,96,92,90,94,96,88
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,03,06:00,88,94,92,90,88,92,92,87,93,91,88,87,88,97,96,92,94,96,94,94,92,90,92,92,92,92,91,89,92,91,88
23016ACC,-0.168014,5.609834,KIAMO-Accra,2017,03,06:00,95,92,95,91,95,94,94,93,96,93,93,95,98,95,93,96,94,96,95,87,95,92,91,93,90,94,92,94,92,90,92
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,03,06:00,90,90,92,91,83,88,92,92,89,88,81,92,92,94,94,91,91,92,87,92,90,89,85,94,92,92,92,92,94,92,86
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,03,06:00,92,98,94,95,95,92,95,96,83,81,92,92,89,92,88,85,98,85,95,89,89,98,90,95,79,89,92,95,92,92,90
23016ACC,-0.168014,5.609834,KIAMO-Accra,2020,03,06:00,89,92,90,94,95,83,92,88,88,91,89,92,91,94,91,92,92,91,90,89,96,91,89,86,92,92,92,90,94,92,92
23016ACC,-0.168014,5.609834,KIAMO-Accra,2021,03,06:00,90,91,89,89,89,89,85,91,88,84,78,89,80,79,88,89,85,88,85,85,90,88,89,86,88,88,89,91,91,92,92
23016ACC,-0.168014,5.609834,KIAMO-Accra,2022,03,06:00,82,78,81,85,88,85,91,89,87,83,81,90,81,85,89,87,84,87,90,89,84,85,89,89,92,84,85,90,88,86,89
23016ACC,-0.168014,5.609834,KIAMO-Accra,2023,03,06:00,91,85,90,92,89,85,97,90,92,80,93,81,86,92,92,86,88,89,90,92,92,87,91,88,91,92,85,90,89,89,78
23003TDI,-1.774393,4.893534,Takoradi,2022,03,06:00,93,88,92,94,94,95,96,96,96,95,92,95,96,94,94,95,92,94,94,95,93,93,91,93,93,92,93,95,92,89,92
23003TDI,-1.774393,4.893534,Takoradi,2023,03,06:00,95,90,95,91,95,95,92,97,95,88,96,92,94,93,96,94,93,95,95,96,95,94,94,94,98,96,92,94,95,93,94
23003TDI,-1.774393,4.893534,Takoradi,2024,03,06:00,95,95,94,96,96,96,89,91,96,96,95,98,94,98,96,96,95,92,95,94,98,95,92,88,94,95,94,93,91,89,95
23003TDI,-1.774393,4.893534,Takoradi,2015,03,06:00,97,97,95,95,94,93,92,92,93,91,94,93,92,95,92,96,92,97,97,96,92,97,96,95,91,96,96,92,92,97,94
23003TDI,-1.774393,4.893534,Takoradi,2016,03,06:00,96,96,93,94,95,92,95,95,91,96,95,93,94,92,96,94,97,96,93,96,96,96,94,96,96,92,94,93,91,96,93
23003TDI,-1.774393,4.893534,Takoradi,2017,03,06:00,96,94,96,91,93,93,92,98,95,93,95,98,97,98,93,94,96,95,96,94,94,92,84,95,93,95,96,92,94,93,95
23003TDI,-1.774393,4.893534,Takoradi,2018,03,06:00,94,96,97,96,93,93,95,91,93,92,92,92,94,96,95,95,93,92,96,94,94,95,95,96,91,94,95,95,95,95,93
23003TDI,-1.774393,4.893534,Takoradi,2019,03,06:00,95,96,95,96,95,95,96,96,94,92,88,94,91,94,88,95,96,96,94,95,95,95,98,97,92,96,96,94,93,96,95
23003TDI,-1.774393,4.893534,Takoradi,2020,03,06:00,96,95,94,94,98,91,92,92,93,94,94,94,95,95,91,96,95,95,94,96,96,95,95,92,92,95,97,96,96,94,96
23003TDI,-1.774393,4.893534,Takoradi,2021,03,06:00,96,96,93,94,92,92,94,78,95,95,91,96,96,96,93,95,93,96,94,95,97,97,93,91,94,97,97,97,95,96,95
23002ADA,0.622043,5.777691,Ada,2015,03,06:00,88,86,84,84,84,84,85,85,84,87,88,85,82,93,86,90,85,90,88,88,86,88,95,88,92,96,89,88,92,91,90
23002ADA,0.622043,5.777691,Ada,2016,03,06:00,95,92,94,91,92,90,91,88,92,89,86,89,89,94,98,86,89,92,86,87,85,97,86,94,88,86,96,87,85,89,87
23002ADA,0.622043,5.777691,Ada,2017,03,06:00,89,92,90,92,88,92,88,97,95,95,92,93,92,89,92,91,95,88,92,85,88,92,95,85,93,96,98,96,95,97,85
23002ADA,0.622043,5.777691,Ada,2020,03,06:00,98,98,95,96,92,95,93,87,82,89,86,92,98,95,93,98,93,98,96,98,100,96,100,90,98,98,100,100,98,100,99
23002ADA,0.622043,5.777691,Ada,2021,03,06:00,90,89,85,85,87,92,89,85,89,85,85,89,87,87,92,94,93,90,90,88,86,93,88,88,88,97,89,87,90,92,86
23001AXM,-2.2333,4.8667,Axim,2015,03,06:00,96,89,86,90,89,93,93,86,85,84,85,87,95,93,91,95,93,91,92,91,96,96,92,85,88,92,87,92,89,90,92
