Station ID,Geogr1,Geogr2,Name,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Avg
01018WEN,-2.1,7.75,Wenchi,2019,9,6:00,96,98,97,93,97,96,96,96,96,93,96,92,96,96,98,96,96,96,97,95,92,97,97,96,94,96,92,94,96,92,,95.37931034
01018WEN,-2.1,7.75,Wenchi,2019,9,15:00,93,73,65,77,69,69,77,85,69,67,71,64,70,86,75,65,80,94,82,73,69,69,80,70,71,67,71,66,65,69,,72.68965517
07003AKU,0.11928,6.094506,Akuse,2019,9,6:00,93,96,94,92,94,95,97,94,95,96,93,96,96,96,98,98,94,97,98,96,97,94,97,95,96,96,97,97,96,95,,95.68965517
07003AKU,0.11928,6.094506,Akuse,2019,9,15:00,84,73,61,65,64,66,81,80,59,85,61,77,85,94,80,72,76,92,75,76,64,70,65,63,71,60,93,68,67,85,,73.37931034
14067ABE,-0.74717,6.680267,Abetifi,2019,9,6:00,96,99,99,98,100,99,99,96,98,100,87,98,97,98,97,96,98,96,92,99,96,99,97,98,96,98,93,83,96,96,,96.48275862
14067ABE,-0.74717,6.680267,Abetifi,2019,9,15:00,96,88,72,75,83,77,81,88,70,88,67,74,76,89,70,69,72,78,90,78,81,77,78,83,75,77,88,78,78,87,,78.86206897
19004BOB,-1.35,6.6833,Bobiri,2019,9,15:00,63,64,58,70,62,80,68,64,62,68,58,79,61,65,88,71,66,62,67,63,61,62,65,65,64,62,61,65,66,63,,65.86206897
07017HO-,0.4667,6.6,Ho,2020,9,15:00,70,65,64,60,60,53,58,57,63,66,60,54,72,67,92,78,70,67,65,86,62,58,76,84,63,62,93,69,67,76,,67.82758621
01018WEN,-2.1,7.75,Wenchi,2020,9,6:00,91,92,96,92,96,92,93,96,92,96,96,96,96,96,96,96,96,94,92,93,91,94,92,96,94,92,91,96,93,97,,94.20689655
01018WEN,-2.1,7.75,Wenchi,2020,9,15:00,81,61,67,58,66,68,67,58,88,68,81,76,93,65,95,96,72,69,70,68,69,62,67,61,67,67,73,60,84,69,,71.20689655
04003NAV,-1.083188,10.878416,Navrongo,2020,9,6:00,96,97,96,96,92,97,98,96,96,97,97,96,92,96,96,95,96,91,95,92,95,91,95,92,92,96,92,92,92,96,,94.62068966
04003NAV,-1.083188,10.878416,Navrongo,2019,9,6:00,92,96,92,96,96,92,87,92,96,96,93,96,95,92,97,96,96,97,97,97,94,91,92,96,96,92,92,95,91,92,,94.13793103
04003NAV,-1.083188,10.878416,Navrongo,2019,9,15:00,87,66,66,73,69,57,63,90,72,69,61,67,68,63,95,67,92,63,78,58,66,62,70,71,60,65,97,68,60,62,,69.5862069
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,9,6:00,94,94,96,87,89,89,93,92,95,91,90,95,96,98,97,94,90,96,92,94,97,94,92,94,90,92,91,96,92,91,,93
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,9,15:00,88,76,63,75,68,67,78,76,67,70,69,84,75,78,67,69,71,74,75,74,67,68,71,71,71,68,96,74,72,75,,72.72413793
17036KUM,-1.6,6.7167,Kumasi,2019,9,15:00,91,77,63,72,74,73,65,87,71,68,72,70,65,70,62,71,66,75,71,68,66,67,66,62,65,66,88,65,63,91,,70.31034483
17036KUM,-1.6,6.7167,Kumasi,2019,9,15:00,91,77,63,72,74,73,65,87,71,68,72,70,65,70,62,71,66,75,71,68,66,67,66,62,65,66,88,65,63,91,,70.31034483
17009KSI,-1.591642,6.716932,Kumasi,2019,9,15:00,89,70,64,72,75,66,72,87,65,65,71,69,63,67,60,64,63,69,66,72,60,65,61,62,63,62,90,57,61,93,,68.06896552
17009KSI,-1.591642,6.716932,Kumasi,2019,9,6:00,91,94,92,88,94,93,93,94,93,92,95,96,93,94,95,95,91,89,92,92,89,93,92,95,92,91,85,92,90,89,,92.17241379
15076AKA,0.8,6.1167,Akatsi,2019,9,6:00,92,96,98,93,92,94,92,96,92,93,96,95,94,96,98,96,96,96,98,97,96,94,96,94,95,92,92,97,96,97,,95.06896552
15076AKA,0.8,6.1167,Akatsi,2019,9,15:00,80,67,60,67,63,69,75,66,64,73,65,68,95,94,65,62,68,89,85,73,65,73,61,60,62,60,87,72,65,85,,70.96551724
07006TLE,-0.862408,9.55385,Tamale,2019,9,6:00,89,94,95,92,96,93,95,92,95,95,91,91,94,91,87,92,92,96,94,92,88,86,94,92,92,90,91,91,91,89,,92.10344828
01000BAB,-2.816667,10.5167,Babile,2019,9,6:00,92,91,91,88,91,92,83,92,91,92,87,95,92,92,87,91,92,87,96,91,87,88,88,92,92,88,88,91,91,92,,90.27586207
01000BAB,-2.816667,10.5167,Babile,2019,9,15:00,81,63,61,91,69,56,70,69,66,77,61,63,72,59,77,61,70,72,60,61,64,59,67,62,54,82,91,62,78,51,,67.17241379
04001MAN,-0.2667,11.0167,Manga Bawku,2019,9,15:00,77,75,72,81,78,67,72,75,78,67,64,79,72,62,91,66,78,72,100,66,70,68,72,67,61,61,100,79,67,67,,73.34482759
04001MAN,-0.2667,11.0167,Manga Bawku,2019,9,6:00,100,96,100,96,100,96,100,96,96,96,96,96,96,96,100,95,96,96,95,91,96,100,96,96,96,100,100,95,96,96,,96.68965517
04001MAN,-0.2667,11.0167,Manga Bawku,2019,9,6:00,100,96,100,96,100,96,100,96,96,96,96,96,96,96,100,95,96,96,95,91,96,100,96,96,96,100,100,95,96,96,,96.68965517
04026VEA,-0.85,10.8667,Vea,2019,9,6:00,96,96,96,96,96,91,96,96,96,96,96,96,95,91,96,95,96,96,100,84,95,95,96,96,96,95,96,96,69,96,,94.27586207
04026VEA,-0.85,10.8667,Vea,2019,9,15:00,78,72,64,92,72,61,63,80,75,75,61,66,67,62,85,67,96,72,88,61,67,67,72,51,54,61,88,72,61,59,,70.03448276
04027BOL,-0.8667,10.8,Bolgatanga,2019,9,6:00,92,96,88,92,96,88,91,91,96,91,88,87,88,88,96,96,100,100,95,91,88,88,87,88,88,83,92,91,88,92,,91.13793103
04027BOL,-0.8667,10.8,Bolgatanga,2019,9,15:00,84,68,66,84,75,61,81,69,72,74,61,69,69,70,91,63,87,60,81,60,67,61,64,72,59,64,78,74,64,59,,69.75862069
04031GAR,-0.1833,10.85,Garu,2019,9,6:00,80,95,92,96,96,96,96,96,95,96,96,95,96,96,95,95,87,95,95,96,96,91,95,96,96,92,96,95,96,96,,94.93103448
04031GAR,-0.1833,10.85,Garu,2019,9,15:00,96,74,72,73,72,67,58,96,71,72,64,72,72,67,96,61,74,66,80,60,67,70,95,58,61,60,96,72,64,62,,71.44827586
07000BOL,-2.4833,9.0333,Bole,2019,9,6:00,93,95,91,94,100,94,96,97,96,96,95,95,96,96,91,95,96,97,96,97,96,94,96,96,96,94,92,91,96,94,,95.10344828
07000BOL,-2.4833,9.0333,Bole,2019,9,15:00,95,71,72,76,63,74,71,92,84,86,62,68,69,62,74,61,94,78,71,71,61,77,77,67,54,58,77,71,55,57,,70.79310345
23024TEM,0.001579,5.632253,Tema,2019,9,15:00,87,82,79,78,76,77,79,81,76,75,80,82,82,84,80,75,77,89,82,78,75,80,77,77,78,74,88,74,82,75,,79.03448276
23024TEM,0.001579,5.632253,Tema,2019,9,6:00,90,94,95,90,91,86,92,90,90,85,88,96,94,91,92,90,92,86,90,93,94,91,91,88,87,88,85,88,91,88,,90.20689655
23001AXM,-2.2333,4.8667,Axim,2019,9,15:00,86,86,80,84,85,85,87,87,78,79,80,92,77,86,92,71,74,92,85,85,78,84,74,80,79,77,85,78,84,81,,82.24137931
22050KDA,0.270833,6.086389,Koforidua,2020,9,15:00,63,58,59,53,56,56,57,57,63,66,61,55,71,66,72,66,67,64,62,78,65,59,72,88,62,64,65,67,58,78,,64.31034483
22050KDA,-0.25,6.0833,Koforidua,2020,9,15:00,63,58,59,53,56,56,57,57,63,66,61,55,71,66,72,66,67,64,62,78,65,59,72,88,62,64,65,67,58,78,,64.31034483
22050KDA,-0.25,6.0833,Koforidua,2020,9,15:00,63,58,59,53,56,56,57,57,63,66,61,55,71,66,72,66,67,64,62,78,65,59,72,88,62,64,65,67,58,78,,64.31034483
14067ABE,-0.74717,6.680267,Abetifi,2020,9,6:00,91,96,99,97,96,97,97,98,98,96,97,99,99,96,99,97,96,95,93,99,97,98,99,98,87,96,88,96,99,97,,96.51724138
01013WA-,-2.5,10.05,Wa,2020,9,15:00,66,70,70,61,94,69,65,88,88,79,89,73,68,62,58,69,70,66,77,100,66,56,66,60,59,60,58,75,85,68,,71.34482759
08010YDI,-0.0167,9.45,Yendi,2020,9,15:00,85,73,91,70,94,69,96,73,88,70,68,65,70,68,73,73,85,74,72,80,70,62,68,66,70,67,73,68,71,79,,74
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,9,15:00,96,79,81,72,67,71,73,82,82,68,67,65,81,73,67,71,68,64,83,67,71,71,64,76,64,66,68,73,72,68,,71.51724138
08010YDI,-0.0167,9.45,Yendi,2019,9,6:00,100,96,97,92,97,96,98,97,96,98,90,96,97,94,94,93,94,99,96,96,89,96,93,96,96,96,92,96,96,97,,95.27586207
08010YDI,-0.0167,9.45,Yendi,2019,9,15:00,74,71,72,85,66,66,62,69,76,62,62,77,64,68,73,73,91,63,68,68,65,79,72,74,63,65,68,69,57,70,,69.5862069
07017HO-,0.4667,6.6,Ho,2019,9,6:00,95,94,96,95,95,92,97,96,98,92,95,96,94,94,96,95,97,96,95,96,98,96,94,94,92,95,94,95,97,96,,95.17241379
07017HO-,0.4667,6.6,Ho,2019,9,15:00,75,79,59,68,60,90,95,92,64,82,94,70,73,69,66,68,84,62,70,72,67,65,64,62,70,61,72,73,67,77,,72.24137931
01032SUN,-2.329861,7.359216,Sunyani,2019,9,6:00,89,94,95,93,91,91,95,94,93,93,92,93,96,94,94,93,92,92,96,93,93,86,92,96,90,94,96,96,92,93,,93.17241379
01032SUN,-2.329861,7.359216,Sunyani,2019,9,15:00,92,63,63,70,76,66,66,81,68,61,72,67,72,70,65,75,71,63,73,86,65,70,79,66,73,71,68,69,67,67,,69.75862069
23003TDI,-1.774393,4.893534,Takoradi,2019,9,6:00,97,96,97,95,98,98,95,96,97,95,96,96,99,97,96,95,96,93,98,97,97,96,95,96,95,96,94,97,98,97,,96.24137931
23003TDI,-1.774393,4.893534,Takoradi,2019,9,15:00,84,83,82,93,85,85,92,88,90,89,82,92,79,87,84,81,78,91,95,84,79,79,79,86,79,78,92,82,81,79,,84.62068966
22050KDA,0.270833,6.086389,Koforidua,2019,9,6:00,98,95,93,90,91,92,95,93,96,90,92,91,92,92,94,90,90,94,93,91,92,92,92,92,91,90,94,95,95,92,,92.37931034
22050KDA,-0.25,6.0833,Koforidua,2019,9,6:00,98,95,93,90,91,92,95,93,96,90,92,91,92,92,94,90,90,94,93,91,92,92,92,92,91,90,94,95,95,92,,92.37931034
22050KDA,-0.25,6.0833,Koforidua,2019,9,6:00,98,95,93,90,91,92,95,93,96,90,92,91,92,92,94,90,90,94,93,91,92,92,92,92,91,90,94,95,95,92,,92.37931034
04001MAN,-0.2667,11.0167,Manga Bawku,2019,9,15:00,77,75,72,81,78,67,72,75,78,67,64,79,72,62,91,66,78,72,100,66,70,68,72,67,61,61,100,79,67,67,,73.34482759
21088ODA,-0.978354,5.929346,Akim Oda,2018,9,15:00,79,79,72,83,79,73,85,94,88,76,72,63,77,66,63,78,66,69,91,67,69,68,87,69,68,72,75,73,67,70,,74.44827586
21088ODA,-0.978354,5.929346,Akim Oda,2018,9,6:00,97,96,95,95,97,94,96,97,97,94,94,97,97,98,93,93,95,92,95,96,97,96,90,93,94,93,95,95,96,96,,95.03448276
17009KSI,-1.591642,6.716932,Kumasi,2018,9,15:00,69,61,67,72,65,69,76,71,68,71,91,69,67,61,63,69,67,69,66,69,63,66,75,66,69,66,72,80,67,65,,68.96551724
19004BOB,-1.35,6.6833,Bobiri,2018,9,15:00,75,69,66,82,62,65,79,71,68,78,64,70,66,72,69,64,67,74,67,80,68,62,74,68,72,78,69,70,62,76,,70.06896552
22050KDA,0.270833,6.086389,Koforidua,2018,9,6:00,93,93,92,93,93,94,93,93,93,93,93,95,93,93,93,93,94,90,93,92,94,94,93,93,93,91,90,93,94,92,,92.86206897
22050KDA,-0.25,6.0833,Koforidua,2018,9,6:00,93,93,92,93,93,94,93,93,93,93,93,95,93,93,93,93,94,90,93,92,94,94,93,93,93,91,90,93,94,92,,92.86206897
22050KDA,-0.25,6.0833,Koforidua,2018,9,6:00,93,93,92,93,93,94,93,93,93,93,93,95,93,93,93,93,94,90,93,92,94,94,93,93,93,91,90,93,94,92,,92.86206897
22050KDA,0.270833,6.086389,Koforidua,2018,9,15:00,78,72,71,73,64,67,81,75,77,69,72,74,93,64,63,89,62,72,72,85,72,86,72,68,67,62,93,66,74,63,,73.03448276
22050KDA,-0.25,6.0833,Koforidua,2018,9,15:00,78,72,71,73,64,67,81,75,77,69,72,74,93,64,63,89,62,72,72,85,72,86,72,68,67,62,93,66,74,63,,73.03448276
22050KDA,-0.25,6.0833,Koforidua,2018,9,15:00,78,72,71,73,64,67,81,75,77,69,72,74,93,64,63,89,62,72,72,85,72,86,72,68,67,62,93,66,74,63,,73.03448276
23003TDI,-1.774393,4.893534,Takoradi,2018,9,6:00,96,98,98,96,96,97,96,97,96,97,98,94,96,96,97,96,96,93,98,97,98,96,96,98,96,97,96,97,96,96,,96.48275862
23003TDI,-1.774393,4.893534,Takoradi,2018,9,15:00,96,84,83,83,88,89,86,86,84,88,83,83,86,82,79,79,81,82,85,78,82,87,75,84,83,79,89,88,86,79,,83.48275862
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,9,15:00,85,81,77,76,71,66,91,83,87,69,69,76,76,70,65,76,66,68,71,70,67,78,73,72,71,71,74,68,72,72,,73.31034483
01032SUN,-2.329861,7.359216,Sunyani,2018,9,6:00,92,92,92,91,92,92,92,92,92,92,94,96,96,92,91,93,93,93,93,94,96,96,95,92,93,93,93,97,93,96,,93.31034483
04026VEA,-0.85,10.8667,Vea,2018,9,6:00,96,96,95,96,95,95,95,95,95,96,95,95,96,96,96,95,91,96,96,96,96,96,96,96,95,96,96,96,96,96,,95.48275862
23022SAL,-1.0667,5.2,Saltpond,2019,9,6:00,96,96,98,100,95,98,94,95,96,96,98,98,97,96,94,96,92,94,92,96,95,100,96,96,97,94,92,97,100,96,,96
23022SAL,-1.0667,5.2,Saltpond,2019,9,15:00,87,89,81,85,81,89,82,88,86,87,80,91,83,79,80,79,79,93,84,85,77,82,79,79,79,79,82,85,83,97,,83.55172414
18033TAR,-1.9833,5.3,Tarkwa-U.M.A.T.,2019,9,15:00,90,85,80,85,77,75,80,81,68,78,72,77,75,65,82,73,70,82,81,92,67,78,84,72,74,68,94,73,81,83,,77.65517241
04003BOL,-0.85,10.7833,Bolgatanga,2019,9,15:00,84,68,66,84,75,61,81,69,72,74,61,69,69,70,91,63,87,60,81,60,67,61,64,72,59,64,78,74,64,59,,69.75862069
07006TLE,-0.862408,9.55385,Tamale,2019,9,15:00,82,69,61,87,63,61,81,73,77,73,61,64,64,62,83,61,93,62,68,60,60,92,66,66,53,59,67,60,53,60,,67.55172414
14067ABE,-0.74717,6.680267,Abetifi,2018,9,15:00,82,78,67,88,72,75,92,81,74,75,84,81,84,74,75,86,75,75,78,64,69,71,81,73,75,76,81,81,69,97,,77.62068966
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2018,9,6:00,97,95,94,94,94,94,95,96,94,96,94,96,94,91,94,91,94,96,94,93,94,93,91,94,90,93,96,92,97,94,,93.89655172
17036KUM,-1.6,6.7167,Kumasi,2018,9,15:00,73,73,73,74,68,75,71,71,71,74,74,66,66,71,65,68,61,63,66,65,60,61,68,66,65,66,72,72,62,62,,67.89655172
17036KUM,-1.6,6.7167,Kumasi,2018,9,15:00,73,73,73,74,68,75,71,71,71,74,74,66,66,71,65,68,61,63,66,65,60,61,68,66,65,66,72,72,62,62,,67.89655172
18033TAR,-1.9833,5.3,Tarkwa-U.M.A.T.,2018,9,15:00,88,74,72,90,77,81,80,82,78,74,87,72,76,78,76,66,72,70,85,78,82,82,77,71,75,89,92,90,81,84,,79
23001AXM,-2.2333,4.8667,Axim,2018,9,6:00,96,93,93,94,96,92,94,95,95,96,96,95,92,92,90,94,92,92,92,95,94,88,88,92,91,88,90,94,92,89,,92.55172414
23001AXM,-2.2333,4.8667,Axim,2018,9,6:00,96,93,93,94,96,92,94,95,95,96,96,95,92,92,90,94,92,92,92,95,94,88,88,92,91,88,90,94,92,89,,92.55172414
23001AXM,-2.2333,4.8667,Axim,2018,9,15:00,94,79,79,83,88,85,88,85,83,82,83,79,78,78,81,77,85,80,79,79,79,82,75,78,75,80,78,94,78,77,,80.93103448
23001AXM,-2.2333,4.8667,Axim,2018,9,15:00,94,79,79,83,88,85,88,85,83,82,83,79,78,78,81,77,85,80,79,79,79,82,75,78,75,80,78,94,78,77,,80.93103448
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,9,6:00,96,99,96,95,96,92,94,100,96,96,92,92,94,94,94,92,96,91,94,94,94,92,93,88,91,94,88,94,93,91,,93.62068966
23024TEM,0.001579,5.632253,Tema,2018,9,15:00,90,88,85,81,83,78,79,91,85,77,81,79,81,78,72,79,76,76,82,78,76,80,78,78,78,78,76,75,77,77,,79.37931034
07000BOL,-2.4833,9.0333,Bole,2018,9,6:00,96,91,92,92,96,96,91,95,96,96,93,95,91,96,95,96,96,95,92,91,92,96,96,91,93,96,96,,,,,94.03846154
07000BOL,-2.4833,9.0333,Bole,2018,9,15:00,68,68,68,93,74,84,68,74,68,69,95,62,64,71,62,68,57,60,60,59,66,74,60,68,63,84,60,,,,,69.19230769
01000BAB,-2.816667,10.5167,Babile,2018,9,15:00,66,68,74,71,65,58,67,63,64,61,88,68,56,54,56,71,61,59,58,52,84,68,81,64,63,58,58,56,50,75,,64.51724138
23022SAL,-1.0667,5.2,Saltpond,2018,9,15:00,90,87,89,85,88,85,96,94,89,89,86,87,95,83,80,82,82,83,89,81,88,85,85,83,82,82,85,84,84,79,,85.75862069
23024TEM,0.001579,5.632253,Tema,2018,9,6:00,96,92,94,90,90,87,94,93,92,96,93,92,89,92,88,86,92,86,93,91,91,85,85,84,88,89,88,87,88,88,,89.75862069
01018WEN,-2.1,7.75,Wenchi,2018,9,6:00,96,94,92,92,93,93,96,96,97,96,93,96,97,96,96,96,97,96,94,96,96,96,95,98,95,97,95,95,95,96,,95.31034483
01032SUN,-2.329861,7.359216,Sunyani,2018,9,15:00,76,67,64,77,69,72,62,77,67,67,92,75,70,63,65,70,64,69,65,60,63,79,71,69,70,70,68,66,67,70,,69.24137931
04001MAN,-0.2667,11.0167,Manga Bawku,2018,9,15:00,92,100,72,100,78,91,79,75,72,78,78,73,67,77,84,78,72,67,67,67,61,78,70,67,73,67,64,67,62,70,,74.27586207
04001MAN,-0.2667,11.0167,Manga Bawku,2018,9,15:00,92,100,72,100,78,91,79,75,72,78,78,73,67,77,84,78,72,67,67,67,61,78,70,67,73,67,64,67,62,70,,74.27586207
04001MAN,-0.2667,11.0167,Manga Bawku,2018,9,6:00,91,92,96,96,91,96,95,91,96,100,96,96,88,100,96,96,100,96,91,92,88,100,91,96,95,96,96,96,92,96,,94.82758621
04001MAN,-0.2667,11.0167,Manga Bawku,2018,9,6:00,91,92,96,96,91,96,95,91,96,100,96,96,88,100,96,96,100,96,91,92,88,100,91,96,95,96,96,96,92,96,,94.82758621
04003NAV,-1.083188,10.878416,Navrongo,2018,9,6:00,96,91,96,96,96,92,92,96,94,95,95,91,92,87,92,93,92,93,92,92,92,94,95,93,91,94,93,92,92,96,,93.06896552
04003NAV,-1.083188,10.878416,Navrongo,2018,9,15:00,74,84,67,81,74,91,69,65,64,62,71,66,58,85,64,64,60,62,66,62,65,73,64,60,70,65,57,57,53,61,,66.89655172
04027BOL,-0.8667,10.8,Bolgatanga,2018,9,6:00,100,96,91,96,100,92,91,96,88,88,95,96,84,87,88,87,91,92,91,88,92,91,88,91,96,88,92,84,92,88,,91
04031GAR,-0.1833,10.85,Garu,2018,9,6:00,96,96,95,95,96,95,96,95,96,96,95,95,96,87,96,96,91,96,95,96,96,95,95,95,95,96,96,96,96,96,,95.13793103
04031GAR,-0.1833,10.85,Garu,2018,9,15:00,88,96,67,96,78,96,68,69,67,70,68,78,70,68,60,88,57,79,66,55,52,84,75,72,78,68,58,61,83,72,,72.37931034
07006TLE,-0.862408,9.55385,Tamale,2018,9,6:00,94,93,95,97,96,96,94,91,92,96,94,95,91,88,91,96,97,95,94,92,88,95,92,95,96,93,92,96,88,95,,93.55172414
23001AXM,-2.2333,4.8667,Axim,2019,9,15:00,86,86,80,84,85,85,87,87,78,79,80,92,77,86,92,71,74,92,85,85,78,84,74,80,79,77,85,78,84,81,,82.24137931
23001AXM,-2.2333,4.8667,Axim,2019,9,6:00,90,93,96,94,94,92,92,91,93,91,92,92,92,95,93,93,91,87,92,96,92,91,92,93,93,91,88,96,94,95,,92.55172414
23001AXM,-2.2333,4.8667,Axim,2019,9,6:00,90,93,96,94,94,92,92,91,93,91,92,92,92,95,93,93,91,87,92,96,92,91,92,93,93,91,88,96,94,95,,92.55172414
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,9,6:00,93,93,96,93,94,94,96,96,95,96,93,96,96,92,96,94,90,92,98,94,94,92,96,94,91,92,91,96,94,92,,94
07017HO-,0.4667,6.6,Ho,2018,9,15:00,80,67,66,86,69,73,64,96,65,70,92,78,64,62,61,90,63,67,69,60,82,68,73,70,67,70,71,61,67,70,,71.06896552
08010YDI,-0.0167,9.45,Yendi,2018,9,6:00,98,96,96,96,97,98,98,96,96,94,96,96,98,96,94,98,98,94,97,92,94,98,97,96,95,89,98,97,94,95,,95.82758621
08010YDI,-0.0167,9.45,Yendi,2018,9,15:00,76,73,86,96,69,82,70,72,70,70,70,73,62,73,70,66,68,96,67,63,75,73,65,67,63,73,93,66,70,69,,72.75862069
14004EJU,-1.3667,7.3833,Ejura,2018,9,15:00,63,63,61,78,68,61,72,70,61,72,77,70,61,78,63,62,66,67,66,72,61,60,67,70,61,68,73,68,72,67,,67.4137931
14004EJU,-1.3667,7.3833,Ejura,2018,9,15:00,63,63,61,78,68,61,72,70,61,72,77,70,61,78,63,62,66,67,66,72,61,60,67,70,61,68,73,68,72,67,,67.4137931
14004EJU,-1.3667,7.3833,Ejura,2018,9,15:00,63,63,61,78,68,61,72,70,61,72,77,70,61,78,63,62,66,67,66,72,61,60,67,70,61,68,73,68,72,67,,67.4137931
14067ABE,-0.74717,6.680267,Abetifi,2018,9,6:00,96,98,99,100,100,96,96,95,96,97,98,96,97,95,98,98,100,96,93,99,96,96,99,98,100,100,97,98,98,97,,97.44827586
15076AKA,0.8,6.1167,Akatsi,2018,9,15:00,74,68,75,75,63,64,73,90,70,70,85,67,65,62,64,64,64,66,82,76,68,82,72,66,81,68,89,67,64,62,,71.10344828
15076AKA,0.8,6.1167,Akatsi,2018,9,6:00,93,96,96,96,92,95,96,96,96,96,96,97,96,96,93,95,96,95,96,95,96,94,94,94,96,88,93,96,96,96,,95.06896552
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2018,9,15:00,71,68,71,74,86,86,96,79,82,71,71,64,70,59,66,71,62,60,66,70,63,70,72,67,63,87,77,98,87,68,,73.24137931
17009KSI,-1.591642,6.716932,Kumasi,2018,9,6:00,99,96,95,95,95,96,97,96,96,96,96,100,96,93,94,96,99,96,98,97,100,97,99,97,98,97,95,98,99,100,,96.79310345
01013WA-,-2.5,10.05,Wa,2018,9,6:00,98,94,92,96,96,98,96,96,96,92,91,97,92,92,94,92,95,96,95,90,91,96,95,96,92,96,90,96,86,92,,93.79310345
01013WA-,-2.5,10.05,Wa,2018,9,15:00,72,72,79,92,70,65,70,66,65,67,96,75,63,65,57,82,64,63,59,55,91,66,62,63,67,58,64,62,55,62,,68.10344828
01018WEN,-2.1,7.75,Wenchi,2018,9,15:00,91,68,64,79,67,72,64,75,68,64,88,65,67,85,69,83,59,74,64,72,69,81,64,68,67,85,69,65,67,88,,71.37931034
23001AXM,-2.2333,4.8667,Axim,2017,9,15:00,77,75,73,83,75,84,84,83,78,77,80,75,77,76,86,77,72,73,83,80,75,79,74,74,74,76,81,78,90,84,,78.48275862
17036KUM,-1.6,6.7167,Kumasi,2017,9,15:00,68,68,77,76,77,70,70,74,71,68,77,68,77,68,66,66,67,68,68,74,73,69,71,95,61,70,65,65,77,66,,71.10344828
17036KUM,-1.6,6.7167,Kumasi,2017,9,15:00,68,68,77,76,77,70,70,74,71,68,77,68,77,68,66,66,67,68,68,74,73,69,71,95,61,70,65,65,77,66,,71.10344828
07006TLE,-0.862408,9.55385,Tamale,2017,9,6:00,93,94,92,96,94,89,93,97,93,94,93,94,93,92,92,92,96,94,90,92,93,96,95,93,93,90,91,91,96,95,,93.20689655
07006TLE,-0.862408,9.55385,Tamale,2017,9,15:00,60,61,92,74,59,55,99,71,69,57,80,70,61,66,58,88,66,56,57,67,59,90,63,60,60,64,64,58,67,66,,67.48275862
04027BOL,-0.8667,10.8,Bolgatanga,2017,9,6:00,88,92,88,96,92,88,88,96,96,96,100,96,88,92,92,96,96,91,96,88,96,100,91,92,95,92,83,96,87,88,,92.65517241
04027BOL,-0.8667,10.8,Bolgatanga,2017,9,15:00,84,64,69,69,61,59,56,77,61,62,77,69,70,62,73,96,77,64,57,50,61,88,66,62,64,59,64,59,69,67,,66.62068966
15076AKA,0.8,6.1167,Akatsi,2017,9,6:00,96,96,96,92,96,96,92,96,95,96,88,96,96,96,92,96,92,96,92,96,92,93,92,96,96,97,96,96,96,96,,94.65517241
15076AKA,0.8,6.1167,Akatsi,2017,9,15:00,73,66,64,68,62,59,81,61,64,56,96,77,72,65,70,69,69,67,72,67,70,64,82,96,64,92,75,73,74,57,,70.75862069
23003TDI,-1.774393,4.893534,Takoradi,2017,9,6:00,96,98,97,97,97,97,97,97,96,96,90,97,97,97,96,92,92,95,94,96,95,94,93,92,94,95,95,95,96,92,,95.13793103
23003TDI,-1.774393,4.893534,Takoradi,2017,9,15:00,86,80,75,88,83,89,86,84,80,85,81,85,84,86,81,77,80,84,81,82,80,79,72,80,77,75,89,83,88,80,,81.86206897
23016ACC,-0.168014,5.609834,KIAMO-Accra,2017,9,6:00,98,96,90,92,92,92,96,100,96,95,94,92,98,96,96,96,92,95,88,91,91,98,95,96,94,94,93,96,100,98,,94.55172414
04026VEA,-0.85,10.8667,Vea,2018,9,15:00,78,92,66,78,72,96,72,66,72,72,72,69,61,84,58,55,61,65,66,59,70,70,67,61,66,67,62,61,56,61,,68.17241379
04027BOL,-0.8667,10.8,Bolgatanga,2018,9,15:00,72,78,74,77,72,74,72,72,69,72,68,72,64,84,61,85,61,62,67,55,64,81,64,64,72,67,64,61,57,67,,68.96551724
07003AKU,0.11928,6.094506,Akuse,2018,9,6:00,92,91,96,91,96,88,89,97,96,99,96,97,98,96,97,96,98,96,97,97,93,96,99,96,97,96,93,94,97,97,,95.48275862
07003AKU,0.11928,6.094506,Akuse,2018,9,15:00,85,70,72,70,61,66,96,79,75,78,76,76,91,73,82,78,65,73,96,76,73,92,75,68,76,73,73,71,67,67,,75.44827586
23024TEM,0.001579,5.632253,Tema,2017,9,15:00,78,84,75,75,83,78,87,82,79,79,85,84,74,78,78,76,77,72,82,78,77,78,78,92,76,77,82,79,87,79,,79.68965517
01013WA-,-2.5,10.05,Wa,2017,9,6:00,97,90,87,96,91,92,96,95,96,95,92,96,94,96,92,94,95,96,93,92,96,96,93,96,83,96,91,92,91,87,,93.06896552
